ages,list_price,num_reviews,piece_count,review_difficulty,star_rating,country
7-12,31.192200000000003,13.0,278.0,Easy,4.5,CA
8-14,79.99,9.0,643.0,Average,4.8,US
7-14,19.99,8.0,125.0,Easy,4.6,US
7-12,49.6929,3.0,426.0,Average,5.0,
7-14,24.8429,1.0,57.0,Average,5.0,NZ
10+,15.799000000000001,1.0,149.0,Very Easy,3.0,FI
4-7,30.4878,2.0,116.0,Easy,4.5,IT
7-12,55.986000000000004,3.0,426.0,Average,5.0,GB
8+,67.0878,1.0,470.0,Average,5.0,PT
10+,12.432,1.0,113.0,Easy,5.0,CZ
6-14,10.1322,1.0,48.0,Very Easy,5.0,CA
10+,14.192899999999998,1.0,135.0,Very Easy,4.0,NZ
4-7,28.9971,2.0,116.0,Easy,4.5,PL
6+,853.9878,7.0,2631.0,Easy,4.6,LU
7-14,23.3922,6.0,76.0,Easy,4.5,CA
7-14,24.3878,3.0,257.0,Average,5.0,ES
6-12,18.258,26.0,117.0,Very Easy,4.7,CH
7-12,36.5878,25.0,241.0,Easy,4.5,PT
4-7,27.6,2.0,116.0,Easy,4.5,DN
9-14,73.1878,9.0,554.0,Challenging,4.0,IT
8-14,32.486999999999995,10.0,365.0,Easy,4.8,NO
5-12,12.1878,2.0,82.0,Very Easy,5.0,IE
10+,12.1878,2.0,108.0,Easy,5.0,IT
4-7,9.99,3.0,62.0,Easy,4.7,
5-12,56.7929,2.0,303.0,Average,4.0,NZ
6+,12.1878,1.0,80.0,Easy,5.0,DE
5+,4.8678,13.0,8.0,Very Easy,4.8,ES
10+,30.4878,33.0,231.0,Easy,4.6,DE
7-14,41.986000000000004,5.0,267.0,Easy,3.2,GB
6-14,13.986,2.0,73.0,Easy,5.0,GB
6-12,48.7878,2.0,222.0,Average,5.0,DE
5-12,28.3929,11.0,214.0,Easy,4.5,NZ
8-14,69.5278,24.0,358.0,Easy,4.6,PT
10+,12.1878,1.0,141.0,Very Easy,4.0,NL
8-12,68.3078,2.0,464.0,Easy,4.5,DE
7-12,38.9922,4.0,402.0,Average,5.0,CA
9-14,58.4922,6.0,564.0,Average,4.8,CA
8-14,77.9922,56.0,659.0,Average,4.6,CA
9-16,98.5971,5.0,1020.0,Average,4.2,PL
8-14,23.3922,7.0,92.0,Easy,4.7,CA
7-12,35.4929,25.0,241.0,Easy,4.5,NZ
7-12,24.3878,1.0,200.0,Average,5.0,ES
10-21,134.18779999999998,6.0,1.0,Very Easy,4.3,BE
7-14,31.192200000000003,13.0,375.0,Easy,4.8,CA
14+,329.3878,19.0,3444.0,Challenging,5.0,AT
5-8,53.88,1.0,266.0,Challenging,5.0,DN
16+,129.19240000000002,337.0,1334.0,Challenging,4.7,AU
14+,199.99,94.0,1685.0,Average,4.7,
12+,77.87,24.0,780.0,Average,4.7,NO
8-14,25.398000000000003,1.0,94.0,Easy,4.0,CH
2-5,96.79799999999999,1.0,106.0,Easy,5.0,CH
10-16,127.7929,8.0,1005.0,Average,4.4,NZ
4-7,14.0322,1.0,70.0,Easy,5.0,CA
14+,146.3878,367.0,1969.0,Challenging,4.9,IT
7-14,14.192899999999998,2.0,176.0,Easy,4.5,NZ
4-99,25.186,8.0,303.0,Easy,4.9,GB
4-99,24.3878,2.0,213.0,Very Easy,5.0,ES
1½-3,30.4878,6.0,24.0,Average,2.2,BE
7-14,54.8878,5.0,406.0,Average,4.8,NL
7-12,36.5878,13.0,285.0,Easy,4.2,AT
5-12,7.037999999999999,5.0,53.0,Easy,3.6,CH
7-12,36.5878,4.0,345.0,Easy,4.8,AT
4-99,23.951999999999998,2.0,213.0,Very Easy,5.0,
10+,12.1878,2.0,105.0,Easy,5.0,BE
8-14,103.6878,9.0,643.0,Average,4.8,FR
10+,42.6878,14.0,708.0,Average,4.6,LU
5-12,12.1878,1.0,78.0,Easy,,IT
10+,12.987000000000002,1.0,141.0,Very Easy,4.0,NO
7-14,48.7878,5.0,267.0,Easy,3.2,LU
7-14,52.751999999999995,3.0,416.0,Average,4.0,CZ
9-16,39.99,15.0,375.0,Average,4.9,US
7-14,90.87,6.0,492.0,Average,4.3,NO
2-5,36.5878,3.0,28.0,Average,4.3,IE
9-16,41.88,1.0,513.0,Easy,5.0,
2-5,32.9278,4.0,24.0,Easy,4.8,
6-14,12.138,2.0,73.0,Easy,5.0,CH
4-7,11.186,3.0,59.0,Easy,5.0,GB
12+,97.539,142.0,898.0,Average,3.8,FI
7-14,15.6,19.0,181.0,Easy,4.9,DN
4-99,26.0971,8.0,303.0,Easy,4.9,PL
8-14,60.9878,6.0,366.0,Average,4.0,IT
10+,12.1878,2.0,105.0,Easy,5.0,IT
7-14,30.0,10.0,312.0,Easy,4.0,DN
8-14,24.3878,10.0,365.0,Easy,4.8,DE
10+,12.987000000000002,3.0,122.0,Very Easy,4.0,NO
4-99,24.3878,8.0,303.0,Easy,,FR
7-14,42.6878,12.0,366.0,Easy,4.8,
5+,4.186,13.0,8.0,Very Easy,4.8,GB
6-12,29.886999999999997,4.0,186.0,Easy,,NO
2-5,42.638999999999996,1.0,31.0,Easy,5.0,FI
2-5,18.2878,1.0,15.0,Easy,4.0,LU
6-12,21.9478,14.0,97.0,Easy,4.1,LU
4-99,9.7478,6.0,1.0,Very Easy,4.7,AT
16+,378.1878,88.0,4867.0,Challenging,4.9,IT
9-14,77.88,7.0,519.0,Average,4.7,DN
9-16,45.59240000000001,1.0,513.0,Easy,5.0,AU
10+,12.1878,1.0,141.0,Very Easy,4.0,ES
4-7,12.0,8.0,47.0,Very Easy,4.0,DN
7-12,36.5878,27.0,149.0,Easy,4.5,DE
6+,16.322899999999994,2.0,249.0,Average,5.0,NZ
2-5,30.498,2.0,26.0,Very Easy,5.0,CH
14+,181.87,367.0,1969.0,Challenging,4.9,
11-16,233.87,22.0,2595.0,Average,4.7,NO
5-12,22.386,47.0,8.0,Very Easy,4.1,GB
6+,12.912,1.0,80.0,Easy,5.0,CZ
6-14,12.1878,1.0,68.0,Very Easy,4.0,AT
12-16,195.1878,20.0,1628.0,Average,3.8,BE
8-14,35.598,5.0,330.0,Average,4.8,CH
9-14,50.6922,9.0,554.0,Challenging,4.0,CA
5-12,7.5924,2.0,37.0,Very Easy,4.5,AU
6-12,10.1322,2.0,124.0,Easy,5.0,CA
7-12,49.99,3.0,330.0,Easy,4.3,US
7-14,30.4878,4.0,119.0,Easy,5.0,
7-14,12.1878,2.0,176.0,Easy,4.5,FR
4-7,18.2878,2.0,67.0,Average,5.0,PT
7-14,49.99,6.0,400.0,Easy,4.3,US
2-5,37.6971,2.0,57.0,Average,5.0,PL
1½-5,24.3878,6.0,36.0,Easy,5.0,IE
12+,67.0878,24.0,780.0,Average,4.7,IE
4-99,35.4929,2.0,502.0,Average,,NZ
10+,58.37000000000001,3.0,1.0,Average,5.0,NO
4-7,30.498,1.0,95.0,Very Easy,5.0,
8-14,43.4971,24.0,305.0,Easy,4.8,PL
6-12,39.99,5.0,378.0,Easy,4.8,US
8-12,72.4971,3.0,585.0,Average,3.7,PL
6-12,36.539,1.0,199.0,Average,5.0,FI
4-7,30.4878,1.0,95.0,Very Easy,5.0,LU
12+,49.6929,14.0,386.0,Average,4.4,NZ
6+,528.258,2.0,4900.0,Easy,5.0,CH
10+,12.1878,3.0,122.0,Very Easy,4.0,PT
10-16,116.9922,14.0,1327.0,Challenging,4.6,CA
8-12,139.986,17.0,1124.0,Average,4.8,GB
12+,40.698,14.0,386.0,Average,4.4,
8-14,40.751999999999995,27.0,305.0,Easy,4.6,CZ
8-12,54.8878,2.0,451.0,Average,5.0,NL
14+,280.5878,61.0,2028.0,Challenging,4.8,LU
7-14,12.432,2.0,176.0,Easy,4.5,CZ
9-16,115.839,28.0,370.0,Easy,,FI
8+,38.9922,1.0,470.0,Average,5.0,CA
5-12,54.8878,1.0,294.0,Average,,DE
6-12,19.5078,14.0,97.0,Easy,4.1,DE
4-99,9.2229,6.0,1.0,Very Easy,4.7,NZ
14+,609.9878,85.0,4016.0,Challenging,3.9,AT
9-14,75.9924,8.0,876.0,Average,5.0,AU
6-12,45.1278,6.0,271.0,Easy,4.8,IE
16+,426.9878,171.0,4080.0,Challenging,4.7,LU
10+,12.0,3.0,122.0,Very Easy,4.0,DN
7-12,24.3878,1.0,225.0,Easy,4.0,IT
10+,43.4971,30.0,230.0,Easy,4.4,PL
7-14,34.986,10.0,312.0,Easy,4.0,GB
5-12,24.3878,7.0,174.0,Easy,4.4,DE
8-14,24.3878,1.0,94.0,Easy,4.0,
6-12,13.252199999999998,7.0,141.0,Easy,4.1,CA
5-12,14.0322,1.0,104.0,Average,5.0,CA
6-12,49.6929,1.0,460.0,Average,4.0,NZ
4-99,6.0878000000000005,8.0,78.0,Very Easy,4.8,DE
5-12,12.987000000000002,12.0,88.0,Easy,4.9,NO
7-14,30.4878,8.0,204.0,Average,4.4,AT
7-14,10.1322,2.0,67.0,Very Easy,4.0,CA
2-5,25.398000000000003,2.0,39.0,Average,5.0,CH
4-7,18.2878,2.0,67.0,Average,5.0,ES
6-12,9.99,7.0,90.0,Very Easy,4.7,US
6-12,36.5878,9.0,185.0,Easy,3.9,LU
10+,10.1322,2.0,105.0,Easy,5.0,CA
7-14,20.2971,9.0,183.0,Easy,4.9,PL
9-14,60.93899999999999,4.0,552.0,Challenging,4.8,FI
4-7,36.5878,1.0,151.0,Easy,5.0,BE
10-21,54.8878,1.0,1.0,Very Easy,5.0,FI
10+,12.1878,1.0,149.0,Very Easy,3.0,DE
8-12,121.7971,6.0,813.0,Average,4.3,PL
12+,79.99,51.0,902.0,Average,,US
6-12,54.8878,3.0,322.0,Easy,4.3,LU
7-14,29.88,4.0,102.0,Very Easy,4.5,DN
8-14,53.1924,21.0,494.0,Average,4.5,AU
8-14,83.5924,51.0,691.0,Average,4.7,AU
9-16,83.88,28.0,370.0,Easy,4.5,DN
8-14,73.1878,3.0,604.0,Challenging,4.0,IE
4-99,22.7924,8.0,303.0,Easy,4.9,AU
16+,311.9922,130.0,4634.0,Challenging,4.8,CA
7-12,30.0,12.0,285.0,Easy,4.2,DN
9-16,91.4878,5.0,1020.0,Average,4.2,LU
5-12,12.1878,2.0,79.0,Easy,3.5,FR
8-14,103.6878,56.0,659.0,Average,4.6,DE
7-14,15.8478,8.0,45.0,Easy,4.0,DE
2-5,36.539,2.0,26.0,Very Easy,5.0,FI
6-14,12.1878,11.0,109.0,Easy,4.7,IE
6-12,12.1878,3.0,91.0,Easy,4.3,DE
9-14,121.9878,15.0,1403.0,Average,4.8,IT
4-7,48.7878,2.0,191.0,Average,5.0,NL
2-5,30.3924,2.0,57.0,Average,5.0,AU
5-12,52.751999999999995,1.0,294.0,Average,5.0,CZ
10+,9.99,1.0,113.0,Easy,5.0,US
7-14,15.48,1.0,56.0,Easy,5.0,DN
5-12,7.3078,5.0,53.0,Easy,3.6,AT
6-12,35.092200000000005,5.0,378.0,Easy,4.8,CA
8-12,50.898,2.0,451.0,Average,5.0,CH
8-14,50.6922,29.0,544.0,Average,4.7,CA
4-7,24.3878,2.0,95.0,Easy,3.0,ES
14+,243.9878,61.0,2028.0,Challenging,4.8,IT
6-12,22.7924,4.0,186.0,Easy,4.5,AU
9-14,213.4878,5.0,1413.0,Average,4.2,DE
9-14,239.952,6.0,1413.0,Average,4.3,CZ
8-12,84.37,3.0,585.0,Average,3.7,NO
7-14,54.8878,2.0,156.0,Easy,,NL
16+,109.7878,134.0,1077.0,Average,4.7,AT
6+,15.8478,2.0,249.0,Average,5.0,LU
16+,365.9878,88.0,4867.0,Challenging,4.9,FR
10+,487.9878,38.0,601.0,Challenging,4.3,PT
6-12,121.9878,3.0,792.0,Average,3.7,IE
4+,2.3322000000000003,180.0,1.0,Very Easy,4.8,CA
8-14,27.986,1.0,94.0,Easy,4.0,GB
10+,478.4971,38.0,601.0,Challenging,,PL
4-7,14.192899999999998,8.0,47.0,Very Easy,4.0,NZ
9-14,106.3924,39.0,863.0,Average,4.4,AU
8-12,63.89289999999999,2.0,464.0,Easy,4.5,NZ
7-14,40.751999999999995,6.0,341.0,Easy,4.3,CZ
9-14,121.9878,4.0,1053.0,Average,4.0,NL
6-12,29.99,8.0,257.0,Average,4.4,US
7-14,19.5078,19.0,181.0,Easy,4.9,PT
6-12,18.2878,26.0,117.0,Very Easy,,AT
9-16,52.751999999999995,1.0,513.0,Easy,5.0,CZ
9-14,146.3878,13.0,955.0,Average,3.7,AT
6-12,15.799000000000001,2.0,95.0,Easy,5.0,FI
10-21,36.386,1.0,1.0,Very Easy,5.0,GB
7-12,19.4922,4.0,226.0,Average,4.5,CA
6-14,12.1878,2.0,73.0,Easy,5.0,IT
4-99,18.2878,7.0,221.0,Easy,4.1,DE
12+,54.8878,11.0,444.0,Average,4.8,ES
6-12,12.1878,1.0,109.0,Average,5.0,PT
9-14,73.1878,8.0,876.0,Average,5.0,IE
,121.38,10.0,894.0,Easy,4.7,CH
16+,170.73899999999998,53.0,1686.0,Average,4.6,FI
12+,40.2478,7.0,361.0,Easy,4.6,PT
9-14,81.55199999999998,23.0,792.0,Average,4.9,CZ
10+,311.9922,38.0,601.0,Challenging,4.3,CA
9-14,213.4878,6.0,1413.0,Average,4.3,PT
5-12,10.1322,1.0,83.0,Easy,5.0,CA
4-99,18.2878,24.0,1.0,Very Easy,4.1,PT
6-12,35.36779999999999,10.0,160.0,Easy,3.7,DE
16+,182.9878,115.0,2382.0,Challenging,4.7,DE
8-14,85.3878,6.0,557.0,Challenging,4.3,IE
4-7,24.3878,2.0,100.0,Easy,5.0,LU
8-12,99.99,17.0,1124.0,Average,4.8,US
2-5,97.5878,1.0,106.0,Easy,5.0,PT
9-14,75.9924,7.0,519.0,Average,4.7,AU
6-12,36.5878,6.0,229.0,Easy,4.7,ES
8-14,85.3878,8.0,747.0,Average,4.5,BE
6-12,53.1924,4.0,360.0,Average,5.0,AU
4-99,7.7922,6.0,1.0,Very Easy,4.7,CA
6-12,38.9922,3.0,326.0,Challenging,3.7,CA
7-12,60.9878,2.0,289.0,Easy,3.5,FR
6-12,70.1922,3.0,585.0,Challenging,4.3,CA
12+,304.9878,11.0,2863.0,Challenging,4.5,IT
12+,41.986000000000004,14.0,386.0,Average,4.4,GB
9-14,159.4971,13.0,955.0,Average,3.7,PL
10+,9.99,7.0,102.0,Easy,5.0,US
9-14,103.87,7.0,519.0,Average,4.7,NO
7-12,48.7878,4.0,402.0,Average,5.0,AT
14+,280.539,201.0,1996.0,Challenging,4.8,FI
8-12,34.986,8.0,339.0,Average,4.3,GB
5+,4.998,16.0,7.0,Very Easy,4.4,CH
6-12,13.986,6.0,122.0,Easy,4.5,GB
10+,47.952,4.0,1.0,Challenging,3.5,CZ
12+,212.9929,79.0,2049.0,Average,5.0,NZ
9-14,49.6929,6.0,168.0,Average,5.0,NZ
6-12,40.2478,3.0,378.0,Average,2.7,AT
12+,48.7878,14.0,386.0,Average,4.4,ES
7-14,33.552,8.0,204.0,Average,4.4,CZ
12+,60.9878,24.0,780.0,Average,4.7,FR
6-12,19.99,8.0,195.0,Average,4.5,US
5-12,19.4922,35.0,250.0,Easy,4.6,CA
11-16,354.9929,45.0,1862.0,Challenging,3.5,NZ
6-12,21.9478,40.0,125.0,Very Easy,4.7,NL
9-14,129.99,13.0,955.0,Average,3.7,US
10+,12.1878,5.0,130.0,Easy,5.0,NL
6-12,158.58780000000004,45.0,610.0,Average,4.4,DE
8-12,52.751999999999995,4.0,422.0,Average,4.8,CZ
5-12,14.6278,40.0,2.0,Very Easy,3.9,ES
2-5,28.0478,4.0,24.0,Easy,4.8,IT
8-12,62.986000000000004,2.0,464.0,Easy,4.5,GB
7-14,18.2878,10.0,161.0,Easy,4.9,IE
4-7,30.4878,3.0,94.0,Average,4.7,IT
4-7,24.3878,2.0,95.0,Easy,3.0,DE
5-12,7.3078,5.0,53.0,Easy,3.6,FR
10+,10.1322,3.0,101.0,Average,4.7,CA
8-14,77.9922,71.0,717.0,Average,4.7,CA
4-7,42.638999999999996,1.0,151.0,Easy,5.0,
6-12,67.0878,4.0,360.0,Average,5.0,PT
6+,683.1878,8.0,2455.0,Average,3.4,IE
5-12,18.2878,1.0,126.0,Easy,5.0,LU
10+,12.1878,1.0,135.0,Very Easy,4.0,BE
6-12,18.2878,1.0,163.0,Easy,4.0,BE
8+,121.7971,7.0,729.0,Average,4.1,PL
1½-5,15.6,15.0,1.0,Easy,4.0,DN
8-14,67.0878,24.0,358.0,Easy,4.6,BE
6-14,12.1878,11.0,109.0,Easy,4.7,LU
,304.9878,45.0,1862.0,Challenging,3.5,AT
5-12,24.3878,3.0,141.0,Easy,4.3,FR
5+,4.8678,13.0,8.0,Very Easy,4.8,LU
5-12,64.6478,2.0,303.0,Average,4.0,IE
8-14,36.5878,7.0,92.0,Easy,4.7,
10+,12.1878,3.0,101.0,Average,4.7,ES
9-14,111.986,6.0,914.0,Average,4.8,GB
6-12,18.2878,4.0,102.0,Very Easy,4.3,FR
5-12,12.1878,2.0,82.0,Very Easy,5.0,FR
6-12,146.3878,45.0,610.0,Average,4.4,IE
7-14,30.0,3.0,308.0,Average,4.7,DN
9-14,85.1929,19.0,944.0,Average,4.2,NZ
6-12,12.1878,6.0,109.0,Easy,4.8,IE
7-14,24.3878,2.0,140.0,Easy,4.0,IE
8-14,79.28779999999998,12.0,457.0,Easy,4.3,FR
12+,53.88,37.0,598.0,Average,4.2,DN
12+,54.8878,23.0,468.0,Average,4.7,DE
11-16,195.1878,22.0,2595.0,Average,4.7,FR
5-12,36.5878,7.0,310.0,Easy,4.7,LU
5-12,7.037999999999999,2.0,37.0,Very Easy,4.5,CH
7-14,36.5878,10.0,312.0,Easy,4.0,ES
8+,28.752,5.0,247.0,Average,4.6,CZ
2-5,32.9278,4.0,24.0,Easy,4.8,BE
5-12,35.598,14.0,294.0,Average,4.2,CH
5-12,7.787000000000001,2.0,37.0,Very Easy,,NO
7-14,29.99,18.0,306.0,Average,4.6,US
9-14,93.9278,7.0,519.0,Average,4.7,PT
16+,435.0,43.0,5923.0,Challenging,4.8,PL
8-14,36.5878,4.0,144.0,Average,4.8,IT
2-5,79.28779999999998,1.0,67.0,Average,5.0,IE
6-12,54.8878,1.0,460.0,Average,4.0,PT
4-99,24.3878,2.0,213.0,Very Easy,5.0,
2-5,97.5878,1.0,106.0,Easy,5.0,LU
6-12,23.3922,1.0,229.0,Average,5.0,CA
8-12,36.0,10.0,386.0,Average,3.8,DN
8+,134.139,7.0,729.0,Average,4.1,FI
7-12,189.9924,63.0,847.0,Average,3.4,AU
11-16,176.8878,19.0,2382.0,Average,,FR
9-16,91.4878,5.0,1020.0,Average,4.2,DE
7-14,41.88,23.0,375.0,Average,4.6,DN
7-14,21.899,3.0,163.0,Easy,,FI
16+,223.986,91.0,2464.0,Challenging,4.9,GB
7-14,24.8429,1.0,57.0,Average,5.0,
6+,13.0471,1.0,115.0,Easy,5.0,PL
7-14,42.638999999999996,10.0,312.0,Easy,4.0,FI
6-12,15.1924,1.0,163.0,Easy,4.0,AU
9-14,149.99,33.0,1376.0,Challenging,4.4,US
5-12,12.1878,12.0,88.0,Easy,4.9,BE
6-12,52.1971,10.0,374.0,Easy,4.0,PL
6-12,36.539,9.0,185.0,Easy,3.9,FI
2-5,121.9878,8.0,163.0,Easy,5.0,AT
5+,3.1122,22.0,8.0,Very Easy,4.3,CA
4-7,10.1322,8.0,47.0,Very Easy,4.0,CA
6-12,16.785999999999998,18.0,124.0,Easy,4.7,
16+,391.5,88.0,4867.0,Challenging,4.9,PL
8-14,64.6478,2.0,556.0,Average,4.0,IE
5-12,12.585999999999999,12.0,88.0,Easy,,GB
6-12,49.6929,10.0,374.0,Easy,4.0,NZ
8-14,85.339,37.0,370.0,Easy,1.8,FI
14+,383.952,19.0,3444.0,Challenging,5.0,CZ
10+,10.1322,3.0,127.0,Very Easy,4.7,CA
7-14,67.0878,5.0,425.0,Average,3.2,FR
6-12,35.4929,1.0,229.0,Average,5.0,NZ
6-14,12.912,1.0,48.0,Very Easy,5.0,CZ
6-12,30.3924,10.0,223.0,Easy,4.4,AU
9-14,85.3878,9.0,554.0,Challenging,4.0,NL
7-12,50.898,27.0,277.0,Easy,4.6,CH
6-14,14.192899999999998,11.0,109.0,Easy,4.7,NZ
16+,182.9878,115.0,2382.0,Challenging,4.7,ES
7-14,31.897099999999995,19.0,201.0,Easy,4.6,PL
7-14,19.152,13.0,203.0,Average,4.5,CZ
7-14,18.2878,3.0,55.0,Easy,4.0,FR
6-14,12.1878,11.0,109.0,Easy,4.7,PT
7-14,24.99,2.0,92.0,Easy,4.0,US
6-12,91.4878,8.0,622.0,Average,4.1,FR
7-14,24.8429,2.0,140.0,Easy,4.0,NZ
7-12,195.1878,63.0,847.0,Average,3.4,BE
16+,115.88779999999998,66.0,1167.0,Average,4.9,PT
5-12,10.1322,2.0,82.0,Very Easy,5.0,CA
9-14,48.986000000000004,6.0,168.0,Average,5.0,GB
4-7,50.898,2.0,191.0,Average,5.0,CH
16+,142.87,337.0,1334.0,Challenging,4.7,NO
4-7,11.186,3.0,62.0,Easy,4.7,GB
5-12,9.99,2.0,82.0,Very Easy,5.0,US
7-14,18.2878,3.0,179.0,Easy,5.0,AT
5-12,36.5878,7.0,310.0,Easy,4.7,IE
10+,12.1878,3.0,122.0,Very Easy,4.0,IE
16+,104.986,66.0,1167.0,Average,4.9,GB
4-7,30.4878,3.0,94.0,Average,4.7,AT
4+,2.958,180.0,1.0,Very Easy,4.8,CH
10+,10.1322,3.0,127.0,Very Easy,4.7,CA
5-12,24.3878,35.0,249.0,Easy,4.9,IT
8-14,60.9878,29.0,544.0,Average,4.7,IT
5-12,22.7924,11.0,214.0,Easy,4.5,AU
9-14,109.1922,23.0,780.0,Average,4.6,CA
16+,220.3924,91.0,2464.0,Challenging,4.9,AU
4-7,12.1878,8.0,47.0,Very Easy,4.0,NL
7-12,55.986000000000004,4.0,402.0,Average,5.0,GB
10+,42.6878,4.0,1.0,Challenging,3.5,DE
8-14,92.2929,8.0,747.0,Average,4.5,NZ
10-16,191.6929,7.0,1151.0,Challenging,4.9,NZ
9-14,65.88,23.0,792.0,Average,,DN
9-14,159.99,52.0,2295.0,Challenging,4.9,US
12+,36.5878,7.0,361.0,Easy,4.6,FR
5+,4.2529,16.0,7.0,Very Easy,4.4,NZ
7-14,26.0971,18.0,233.0,Easy,4.6,PL
10+,13.0471,1.0,135.0,Very Easy,4.0,PL
16+,272.9922,88.0,4867.0,Challenging,4.9,CA
4-7,12.1878,3.0,59.0,Easy,5.0,IE
4-7,36.5878,1.0,151.0,Easy,5.0,IT
8-12,67.0878,2.0,464.0,Easy,4.5,LU
6-12,49.6929,3.0,322.0,Easy,4.3,NZ
7-12,60.9878,13.0,278.0,Easy,4.5,NL
6-12,60.9878,8.0,415.0,Challenging,4.4,IT
6-12,29.99,5.0,176.0,Easy,2.8,US
8-14,36.5878,4.0,144.0,Average,4.8,IE
12+,35.598,7.0,361.0,Easy,4.6,CH
5-12,24.3878,11.0,214.0,Easy,4.5,ES
6-12,57.9971,6.0,589.0,Easy,4.5,PL
7-14,18.2878,12.0,196.0,Easy,4.6,IT
6-12,12.1878,6.0,109.0,Easy,4.8,LU
8-14,56.7929,21.0,494.0,Average,4.5,NZ
12+,42.6878,53.0,321.0,Average,4.6,NL
8+,97.5878,1.0,717.0,Challenging,5.0,ES
5-12,71.37,2.0,303.0,Average,4.0,NO
8-14,79.99,3.0,836.0,Average,4.7,US
5-12,62.3922,2.0,303.0,Average,4.0,CA
4-99,24.3878,8.0,303.0,Easy,4.9,IE
5-12,7.3078,5.0,53.0,Easy,3.6,IT
8-12,131.88,1.0,1250.0,Average,5.0,DN
6-12,26.0971,3.0,188.0,Easy,4.3,PL
4-7,30.0,1.0,151.0,Easy,5.0,DN
4-7,12.1878,3.0,62.0,Easy,4.7,AT
1½-5,25.987,6.0,36.0,Easy,5.0,NO
5-12,42.6878,2.0,222.0,Average,5.0,NL
5-12,59.99,2.0,303.0,Average,4.0,US
8-12,82.94779999999999,11.0,728.0,Average,3.4,ES
10+,12.1878,2.0,108.0,Easy,5.0,FR
10+,12.1878,1.0,141.0,Very Easy,4.0,AT
5-12,20.7278,89.0,24.0,Easy,2.5,IT
5-12,30.439,3.0,141.0,Easy,4.3,FI
4-99,32.9278,2.0,502.0,Average,4.0,BE
9-14,83.986,19.0,944.0,Average,4.2,GB
5+,4.8678,15.0,7.0,Very Easy,4.5,BE
10-16,121.9878,79.0,1106.0,Average,4.8,ES
10-16,141.9929,14.0,1327.0,Challenging,4.6,NZ
5-12,24.8429,89.0,24.0,Easy,2.5,NZ
10+,9.99,2.0,91.0,Easy,4.5,US
8-12,67.0878,2.0,464.0,Easy,4.5,NL
7-12,27.986,38.0,282.0,Easy,4.7,GB
8-14,109.7878,3.0,836.0,Average,4.7,ES
6-12,67.152,8.0,415.0,Challenging,4.4,CZ
4-7,30.4878,2.0,116.0,Easy,4.5,LU
9-14,96.79799999999999,6.0,914.0,Average,4.8,CH
6-14,12.1878,11.0,109.0,Easy,4.7,ES
12+,49.6929,11.0,444.0,Average,4.8,NZ
5-12,25.398000000000003,3.0,141.0,Easy,4.3,CH
2-5,36.5878,1.0,37.0,Very Easy,5.0,BE
16+,402.5878,143.0,2704.0,Challenging,4.7,LU
7-14,36.5878,3.0,308.0,Average,,IE
8-14,60.9878,29.0,544.0,Average,4.7,PT
4-7,36.539,3.0,94.0,Average,4.7,FI
8-14,49.99,19.0,433.0,Average,4.7,US
8-14,55.986000000000004,14.0,294.0,Easy,4.7,GB
8-14,34.986,7.0,341.0,Average,4.6,GB
16+,974.78,198.0,7541.0,Challenging,4.8,IE
7-14,48.7878,7.0,358.0,Average,4.7,DE
8-14,73.1878,20.0,581.0,Average,4.8,IE
6-12,18.2878,7.0,141.0,Easy,4.1,PT
6-12,48.7878,3.0,307.0,Easy,4.7,IT
7-14,30.439,2.0,241.0,Average,5.0,FI
8-14,36.5878,5.0,330.0,Average,4.8,FR
6-12,21.899,40.0,125.0,Very Easy,4.7,FI
8-14,21.9478,9.0,199.0,Easy,4.7,LU
8-14,118.986,5.0,775.0,Challenging,4.8,GB
1½-5,14.686,15.0,1.0,Easy,4.0,GB
6-12,14.99,10.0,120.0,Very Easy,4.7,US
7-12,24.3878,2.0,145.0,Average,5.0,IT
8-14,48.7878,21.0,494.0,Average,4.5,PT
12-16,354.9929,75.0,3929.0,Challenging,4.6,NZ
1½-5,36.5878,4.0,65.0,Very Easy,5.0,DE
7-14,19.5078,3.0,163.0,Easy,5.0,ES
16+,115.88779999999998,134.0,1077.0,Average,4.7,PT
8-14,18.2878,9.0,199.0,Easy,,AT
16+,426.9878,43.0,5923.0,Challenging,4.8,LU
9-14,101.39220000000002,15.0,1403.0,Average,4.8,CA
7-14,29.886999999999997,2.0,139.0,Easy,4.0,NO
10-16,134.18779999999998,79.0,1106.0,Average,4.8,NL
6-12,91.1924,5.0,701.0,Average,4.0,AU
8-14,60.9878,6.0,366.0,Average,4.0,ES
5-12,18.2878,1.0,126.0,Easy,5.0,PT
7-14,24.3878,1.0,191.0,Easy,5.0,IE
10-21,191.6929,1.0,1.0,Average,4.0,
16+,189.9924,62.0,2480.0,Challenging,,AU
4-7,10.1322,2.0,67.0,Very Easy,5.0,CA
6-12,12.1878,6.0,109.0,Easy,,NL
6-12,48.7878,3.0,326.0,Challenging,3.7,FR
5-12,36.5878,2.0,347.0,Very Easy,,AT
5-12,10.9678,40.0,2.0,Very Easy,3.9,IT
6-12,115.9971,16.0,919.0,Average,4.6,PL
8-14,55.986000000000004,3.0,506.0,Average,5.0,GB
7-14,36.5878,3.0,100.0,Very Easy,4.0,BE
7-14,91.439,7.0,375.0,Easy,3.7,FI
